"PrimaryID","ENSEMBL","SYMBOL","ENTREZID","REFSEQ","GENENAME"
"ENSG00000204779","ENSG00000204779","FOXD4L5","653427","NM_001126334","forkhead box D4 like 5"
"ENSG00000204815","ENSG00000204815","TTC25","83538","NM_001350319","tetratricopeptide repeat domain 25"
"ENSG00000204822","ENSG00000204822","MRPL53","116540","NM_053050","mitochondrial ribosomal protein L53"
"ENSG00000204832","ENSG00000204832","ST8SIA6-AS1","100128098","NR_034129","ST8SIA6 antisense RNA 1"
"ENSG00000204839","ENSG00000204839","MROH6","642475","NM_001100878","maestro heat like repeat family member 6"
"ENSG00000204842","ENSG00000204842","ATXN2","6311","NM_001310121","ataxin 2"
"ENSG00000204843","ENSG00000204843","DCTN1","1639","NM_001135040","dynactin subunit 1"
"ENSG00000204849","ENSG00000204849","SPATA31A1","647060","NM_001040065","SPATA31 subfamily A member 1"
"ENSG00000204852","ENSG00000204852","TCTN1","79600","NM_001082537","tectonic family member 1"
"ENSG00000204856","ENSG00000204856","FAM216A","29902","NM_013300","family with sequence similarity 216 member A"
"ENSG00000204859","ENSG00000204859","ZBTB48","3104","NM_001278647","zinc finger and BTB domain containing 48"
"ENSG00000204860","ENSG00000204860","FAM201A","158228","NR_027294","family with sequence similarity 201 member A"
"ENSG00000204866","ENSG00000204866","IGFL2","147920","NM_001002915","IGF like family member 2"
"ENSG00000204869","ENSG00000204869","LOC400706","400706","NR_125344","uncharacterized LOC400706"
"ENSG00000204872","ENSG00000204872","NAT8B","51471","NM_016347","N-acetyltransferase 8B (putative, gene/pseudogene)"
"ENSG00000204873","ENSG00000204873","KRTAP9-3","83900","NM_031962","keratin associated protein 9-3"
"ENSG00000204880","ENSG00000204880","KRTAP4-8","728224","NM_001322457","keratin associated protein 4-8"
"ENSG00000204882","ENSG00000204882","GPR20","2843","NM_005293","G protein-coupled receptor 20"
"ENSG00000204887","ENSG00000204887","KRTAP1-4","728255","NM_001257305","keratin associated protein 1-4"
"ENSG00000204889","ENSG00000204889","KRT40","125115","NM_182497","keratin 40"
"ENSG00000204897","ENSG00000204897","KRT25","147183","NM_181534","keratin 25"
"ENSG00000204899","ENSG00000204899","MZT1","440145","NM_001071775","mitotic spindle organizing protein 1"
"ENSG00000204909","ENSG00000204909","SPINK9","643394","NM_001040433","serine peptidase inhibitor, Kazal type 9"
"ENSG00000204913","ENSG00000204913","LRRC3C","100505591","NM_001195545","leucine rich repeat containing 3C"
"ENSG00000204918","ENSG00000204918","PRR20B","729233","NM_001130404","proline rich 20B"
"ENSG00000204919","ENSG00000204919","PRR20A","122183","NM_198441","proline rich 20A"
"ENSG00000204920","ENSG00000204920","ZNF155","7711","NM_001260486","zinc finger protein 155"
"ENSG00000204923","ENSG00000204923","FBXO48","554251","NM_001024680","F-box protein 48"
"ENSG00000204928","ENSG00000204928","GRXCR2","643226","NM_001080516","glutaredoxin and cysteine rich domain containing 2"
"ENSG00000204930","ENSG00000204930","FAM221B","392307","NM_001012446","family with sequence similarity 221 member B"
"ENSG00000204934","ENSG00000204934","ATP6V0E2-AS1","401431","NM_001008745","ATP6V0E2 antisense RNA 1"
"ENSG00000204936","ENSG00000204936","CD177","57126","NM_020406","CD177 molecule"
"ENSG00000204941","ENSG00000204941","PSG5","5673","NM_001130014","pregnancy specific beta-1-glycoprotein 5"
"ENSG00000204946","ENSG00000204946","ZNF783","100289678","NM_001195220","zinc finger family member 783"
"ENSG00000204947","ENSG00000204947","ZNF425","155054","NM_001001661","zinc finger protein 425"
"ENSG00000204950","ENSG00000204950","LRRC10B","390205","NM_001145077","leucine rich repeat containing 10B"
"ENSG00000204952","ENSG00000204952","FBXO47","494188","NM_001008777","F-box protein 47"
"ENSG00000204954","ENSG00000204954","C12orf73","728568","NM_001135570","chromosome 12 open reading frame 73"
"ENSG00000204956","ENSG00000204956","PCDHGA1","56114","NM_018912","protocadherin gamma subfamily A, 1"
"ENSG00000204961","ENSG00000204961","PCDHA9","9752","NM_014005","protocadherin alpha 9"
"ENSG00000204962","ENSG00000204962","PCDHA8","56140","NM_018911","protocadherin alpha 8"
"ENSG00000204963","ENSG00000204963","PCDHA7","56141","NM_018910","protocadherin alpha 7"
"ENSG00000204965","ENSG00000204965","PCDHA5","56143","NM_018908","protocadherin alpha 5"
"ENSG00000204967","ENSG00000204967","PCDHA4","56144","NM_018907","protocadherin alpha 4"
"ENSG00000204969","ENSG00000204969","PCDHA2","56146","NM_018905","protocadherin alpha 2"
"ENSG00000204970","ENSG00000204970","PCDHA1","56147","NM_018900","protocadherin alpha 1"
"ENSG00000204977","ENSG00000204977","TRIM13","10206","NM_001007278","tripartite motif containing 13"
"ENSG00000204979","ENSG00000204979","MS4A13","503497","NM_001012417","membrane spanning 4-domains A13"
"ENSG00000204983","ENSG00000204983","PRSS1","5644","NM_002769","serine protease 1"
"ENSG00000204991","ENSG00000204991","SPIRE2","84501","NM_032451","spire type actin nucleation factor 2"
"ENSG00000205002","ENSG00000205002","AARD","441376","NM_001025357","alanine and arginine rich domain containing protein"
"ENSG00000205022","ENSG00000205022","PABPN1L","390748","NM_001080487","poly(A) binding protein nuclear 1 like, cytoplasmic"
"ENSG00000205029","ENSG00000205029","OR5D16","390144","NM_001005496","olfactory receptor family 5 subfamily D member 16"
"ENSG00000205030","ENSG00000205030","OR5L2","26338","NM_001004739","olfactory receptor family 5 subfamily L member 2"
"ENSG00000205035","ENSG00000205035","LOC440040","440040","NR_027044","glutamate metabotropic receptor 5 pseudogene"
"ENSG00000205038","ENSG00000205038","PKHD1L1","93035","NM_177531","PKHD1 like 1"
"ENSG00000205045","ENSG00000205045","SLFN12L","100506736","NM_001145027","schlafen family member 12 like"
"ENSG00000205057","ENSG00000205057","CLLU1OS","574016","NM_001025232","chronic lymphocytic leukemia up-regulated 1 opposite strand"
"ENSG00000205060","ENSG00000205060","SLC35B4","84912","NM_032826","solute carrier family 35 member B4"
"ENSG00000205076","ENSG00000205076","LGALS7","3963","NM_002307","galectin 7"
"ENSG00000205078","ENSG00000205078","SYCE1L","100130958","NM_001129979","synaptonemal complex central element protein 1 like"
"ENSG00000205084","ENSG00000205084","TMEM231","79583","NM_001077416","transmembrane protein 231"
"ENSG00000205085","ENSG00000205085","FAM71F2","346653","NM_001012454","family with sequence similarity 71 member F2"
"ENSG00000205086","ENSG00000205086","C2orf91","400950","NM_001242815","chromosome 2 open reading frame 91"
"ENSG00000205089","ENSG00000205089","CCNI2","645121","NM_001039780","cyclin I family member 2"
"ENSG00000205090","ENSG00000205090","TMEM240","339453","NM_001114748","transmembrane protein 240"
"ENSG00000205097","ENSG00000205097","FRG2","448831","NM_001005217","FSHD region gene 2"
"ENSG00000205106","ENSG00000205106","DKFZp779M0652","374387","NM_199137","uncharacterized DKFZp779M0652"
"ENSG00000205108","ENSG00000205108","FAM205A","259308","NM_001141917","family with sequence similarity 205 member A"
"ENSG00000205111","ENSG00000205111","CDKL4","344387","NM_001009565","cyclin dependent kinase like 4"
"ENSG00000205116","ENSG00000205116","TMEM88B","643965","NM_001146685","transmembrane protein 88B"
"ENSG00000205126","ENSG00000205126","ACCSL","390110","NM_001031854","1-aminocyclopropane-1-carboxylate synthase homolog (inactive) like"
"ENSG00000205129","ENSG00000205129","C4orf47","441054","NM_001114357","chromosome 4 open reading frame 47"
"ENSG00000205133","ENSG00000205133","TRIQK","286144","NM_001171795","triple QxxK/R motif containing"
"ENSG00000205138","ENSG00000205138","SDHAF1","644096","NM_001042631","succinate dehydrogenase complex assembly factor 1"
"ENSG00000205143","ENSG00000205143","ARID3C","138715","NM_001017363","AT-rich interaction domain 3C"
"ENSG00000205155","ENSG00000205155","PSENEN","55851","NM_001281532","presenilin enhancer, gamma-secretase subunit"
"ENSG00000205174","ENSG00000205174","C7orf66","154907","NM_001024607","chromosome 7 open reading frame 66"
"ENSG00000205177","ENSG00000205177","C11orf91","100131378","NM_001166692","chromosome 11 open reading frame 91"
"ENSG00000205181","ENSG00000205181","LINC00654","149837","NR_015406","long intergenic non-protein coding RNA 654"
"ENSG00000205186","ENSG00000205186","FABP9","646480","NM_001080526","fatty acid binding protein 9"
"ENSG00000205189","ENSG00000205189","ZBTB10","65986","NM_001105539","zinc finger and BTB domain containing 10"
"ENSG00000205208","ENSG00000205208","C4orf46","201725","NM_001008393","chromosome 4 open reading frame 46"
"ENSG00000205209","ENSG00000205209","SCGB2B2","284402","NM_001025591","secretoglobin family 2B member 2"
"ENSG00000205212","ENSG00000205212","CCDC144NL","339184","NM_001004306","coiled-coil domain containing 144 family, N-terminal like"
"ENSG00000205213","ENSG00000205213","LGR4","55366","NM_001346432","leucine rich repeat containing G protein-coupled receptor 4"
"ENSG00000205220","ENSG00000205220","PSMB10","5699","NM_002801","proteasome subunit beta 10"
"ENSG00000205221","ENSG00000205221","VIT","5212","NM_001177969","vitrin"
"ENSG00000205238","ENSG00000205238","SPDYE2","441273","NM_001031618","speedy/RINGO cell cycle regulator family member E2"
"ENSG00000205250","ENSG00000205250","E2F4","1874","NM_001950","E2F transcription factor 4"
"ENSG00000205268","ENSG00000205268","PDE7A","5150","NM_001242318","phosphodiesterase 7A"
"ENSG00000205269","ENSG00000205269","TMEM170B","100113407","NM_001100829","transmembrane protein 170B"
"ENSG00000205277","ENSG00000205277","MUC12","10071","NM_001164462","mucin 12, cell surface associated"
"ENSG00000205279","ENSG00000205279","CTXN3","613212","NM_001048252","cortexin 3"
"ENSG00000205302","ENSG00000205302","SNX2","6643","NM_001278199","sorting nexin 2"
"ENSG00000205307","ENSG00000205307","SAP25","100316904","NM_001168682","Sin3A associated protein 25"
"ENSG00000205309","ENSG00000205309","NT5M","56953","NM_020201","5',3'-nucleotidase, mitochondrial"
"ENSG00000205323","ENSG00000205323","SARNP","84324","NM_033082","SAP domain containing ribonucleoprotein"
"ENSG00000205327","ENSG00000205327","OR6C68","403284","NM_001005519","olfactory receptor family 6 subfamily C member 68"
"ENSG00000205328","ENSG00000205328","OR6C65","403282","NM_001005518","olfactory receptor family 6 subfamily C member 65"
"ENSG00000205329","ENSG00000205329","OR6C3","254786","NM_054104","olfactory receptor family 6 subfamily C member 3"
"ENSG00000205330","ENSG00000205330","OR6C1","390321","NM_001005182","olfactory receptor family 6 subfamily C member 1"
"ENSG00000205339","ENSG00000205339","IPO7","10527","NM_006391","importin 7"
"ENSG00000205352","ENSG00000205352","PRR13","54458","NM_001005354","proline rich 13"
"ENSG00000205356","ENSG00000205356","TECPR1","25851","NM_015395","tectonin beta-propeller repeat containing 1"
"ENSG00000205358","ENSG00000205358","MT1H","4496","NM_005951","metallothionein 1H"
"ENSG00000205359","ENSG00000205359","SLCO6A1","133482","NM_001289002","solute carrier organic anion transporter family member 6A1"
"ENSG00000205361","ENSG00000205361","MT1DP","326343","NM_175620","metallothionein 1D, pseudogene"
"ENSG00000205362","ENSG00000205362","MT1A","4489","NM_005946","metallothionein 1A"
"ENSG00000205364","ENSG00000205364","MT1M","4499","NM_176870","metallothionein 1M"
"ENSG00000205396","ENSG00000205396","LINC00661","126536","NR_026828","long intergenic non-protein coding RNA 661"
"ENSG00000205403","ENSG00000205403","CFI","3426","NM_000204","complement factor I"
"ENSG00000205409","ENSG00000205409","OR52E6","390078","NM_001005167","olfactory receptor family 52 subfamily E member 6"
"ENSG00000205413","ENSG00000205413","SAMD9","54809","NM_001193307","sterile alpha motif domain containing 9"
"ENSG00000205420","ENSG00000205420","KRT6A","3853","NM_005554","keratin 6A"
"ENSG00000205423","ENSG00000205423","CNEP1R1","255919","NM_001281789","CTD nuclear envelope phosphatase 1 regulatory subunit 1"
"ENSG00000205424","ENSG00000205424","LOC100129027","100129027","NR_038876","uncharacterized LOC100129027"
"ENSG00000205426","ENSG00000205426","KRT81","3887","NM_002281","keratin 81"
"ENSG00000205436","ENSG00000205436","EXOC3L4","91828","NM_001077594","exocyst complex component 3 like 4"
"ENSG00000205439","ENSG00000205439","KRTAP12-3","386683","NM_198697","keratin associated protein 12-3"
"ENSG00000205442","ENSG00000205442","IZUMO3","100129669","NM_001271706","IZUMO family member 3"
"ENSG00000205445","ENSG00000205445","KRTAP10-2","386679","NM_198693","keratin associated protein 10-2"
"ENSG00000205449","ENSG00000205449","NBPF22P","285622","NR_003719","NBPF member 22, pseudogene"
"ENSG00000205456","ENSG00000205456","TP53TG3D","729264","NM_001243722","TP53 target 3D"
"ENSG00000205457","ENSG00000205457","TP53TG3C","653550","NM_001205259","TP53 target 3C"
"ENSG00000205464","ENSG00000205464","ATP6AP1L","92270","NM_001017971","ATPase H+ transporting accessory protein 1 like"
"ENSG00000205476","ENSG00000205476","CCDC85C","317762","NM_001144995","coiled-coil domain containing 85C"
"ENSG00000205485","ENSG00000205485","LOC100133091","100133091","NR_029411","uncharacterized LOC100133091"
"ENSG00000205495","ENSG00000205495","OR52J3","119679","NM_001001916","olfactory receptor family 52 subfamily J member 3"
"ENSG00000205496","ENSG00000205496","OR51A2","401667","NM_001004748","olfactory receptor family 51 subfamily A member 2"
"ENSG00000205497","ENSG00000205497","OR51A4","401666","NM_001005329","olfactory receptor family 51 subfamily A member 4"
"ENSG00000205502","ENSG00000205502","C2CD4B","388125","NM_001007595","C2 calcium dependent domain containing 4B"
"ENSG00000205517","ENSG00000205517","RGL3","57139","NM_001035223","ral guanine nucleotide dissociation stimulator like 3"
"ENSG00000205531","ENSG00000205531","NAP1L4","4676","NM_005969","nucleosome assembly protein 1 like 4"
"ENSG00000205542","ENSG00000205542","TMSB4X","7114","NM_021109","thymosin beta 4 X-linked"
"ENSG00000205544","ENSG00000205544","TMEM256","254863","NM_152766","transmembrane protein 256"
"ENSG00000205549","ENSG00000205549","C9orf92","100129385","NM_001271829","chromosome 9 open reading frame 92"
"ENSG00000205560","ENSG00000205560","CPT1B","1375","NM_001145134","carnitine palmitoyltransferase 1B"
"ENSG00000205571","ENSG00000205571","SMN1","6606","NM_000344","survival of motor neuron 1, telomeric"
"ENSG00000205572","ENSG00000205572","SERF1A","8293","NM_021967","small EDRK-rich factor 1A"
"ENSG00000205581","ENSG00000205581","HMGN1","3150","NM_004965","high mobility group nucleosome binding domain 1"
"ENSG00000205583","ENSG00000205583","STAG3L1","54441","NM_001002840","stromal antigen 3-like 1 (pseudogene)"
"ENSG00000205593","ENSG00000205593","DENND6B","414918","NM_001001794","DENN domain containing 6B"
"ENSG00000205609","ENSG00000205609","EIF3CL","728689","NM_001099661","eukaryotic translation initiation factor 3 subunit C like"
"ENSG00000205629","ENSG00000205629","LCMT1","51451","NM_001032391","leucine carboxyl methyltransferase 1"
"ENSG00000205636","ENSG00000205636","LINC00583","100113404","NR_038194","long intergenic non-protein coding RNA 583"
"ENSG00000205639","ENSG00000205639","MFSD2B","388931","NM_001080473","major facilitator superfamily domain containing 2B"
"ENSG00000205642","ENSG00000205642","VCX3B","425054","NM_001001888","variable charge X-linked 3B"
"ENSG00000205643","ENSG00000205643","CDPF1","150383","NM_001008917","cysteine rich DPF motif domain containing 1"
"ENSG00000205649","ENSG00000205649","HTN3","3347","NM_000200","histatin 3"
"ENSG00000205659","ENSG00000205659","LIN52","91750","NM_001024674","lin-52 DREAM MuvB core complex component"
"ENSG00000205667","ENSG00000205667","ARSH","347527","NM_001011719","arylsulfatase family member H"
"ENSG00000205669","ENSG00000205669","ACOT6","641372","NM_001037162","acyl-CoA thioesterase 6"
"ENSG00000205678","ENSG00000205678","TECRL","253017","NM_001010874","trans-2,3-enoyl-CoA reductase like"
"ENSG00000205683","ENSG00000205683","DPF3","8110","NM_001280542","double PHD fingers 3"
"ENSG00000205693","ENSG00000205693","MANSC4","100287284","NM_001146221","MANSC domain containing 4"
"ENSG00000205696","ENSG00000205696","ADARB2-AS1","642394","NM_001098830","ADARB2 antisense RNA 1"
"ENSG00000205704","ENSG00000205704","LINC00634","339674","NR_024355","long intergenic non-protein coding RNA 634"
"ENSG00000205710","ENSG00000205710","C17orf107","100130311","NM_001145536","chromosome 17 open reading frame 107"
"ENSG00000205718","ENSG00000205718","MBD3L4","653656","NM_001164419","methyl-CpG binding domain protein 3 like 4"
